Time,P,V,C
12-17-0-47,-11.871709823608398,6.472526550292969,31.355308532714844
12-17-0-47,-11.505111694335938,6.164836883544922,34.21538543701172
12-17-0-47,-11.169413566589355,5.109889984130859,35.69230651855469
12-17-0-47,-10.788701057434082,5.901100158691406,30.370697021484375
12-17-0-47,-10.482376098632812,4.626373291015625,36.27838897705078
12-17-0-47,-10.144388198852539,4.5604400634765625,32.24615478515625
12-17-0-48,-9.81212329864502,5.769229888916016,31.120880126953125
12-17-0-48,-9.562256813049316,3.373626708984375,39.4901123046875
12-17-0-48,-9.244487762451172,6.406593322753906,28.846885681152344
12-17-0-48,-8.869115829467773,5.879119873046875,32.105491638183594
12-17-0-48,-8.557831764221191,3.2197799682617188,42.139190673828125
12-17-0-48,-8.329328536987305,4.626373291015625,36.630035400390625
12-17-0-48,-7.985237121582031,5.967033386230469,31.871063232421875
12-17-0-48,-7.58773946762085,5.0659332275390625,37.638092041015625
12-17-0-48,-7.3325324058532715,5.395603179931641,40.28717803955078
12-17-0-48,-7.005989074707031,5.835163116455078,32.43370056152344
12-17-0-48,-6.58102560043335,6.384616851806641,31.191207885742188
12-17-0-48,-6.278515338897705,4.978023529052734,37.02857208251953
12-17-0-48,-5.992408752441406,4.076923370361328,39.396339416503906
12-17-0-48,-5.6486992835998535,5.835163116455078,30.72234344482422
12-17-0-48,-5.318722724914551,4.4945068359375,38.20072937011719
12-17-0-48,-5.012779235839844,5.175823211669922,35.31721496582031
12-17-0-49,-4.695391654968262,5.571430206298828,33.136993408203125
12-17-0-49,-4.341763496398926,4.6923065185546875,38.97435760498047
12-17-0-49,-3.9946212768554688,5.263736724853516,34.098167419433594
12-17-0-49,-3.6459522247314453,5.329669952392578,33.81684875488281
12-17-0-49,-3.335049629211426,4.230770111083984,38.92747497558594
12-17-0-49,-3.0607690811157227,5.549449920654297,34.590476989746094
12-17-0-49,-2.688448905944824,6.868133544921875,31.75384521484375
12-17-0-49,-2.326046943664551,3.9450531005859375,42.25640869140625
12-17-0-49,-2.1116580963134766,2.8901100158691406,44.905494689941406
12-17-0-49,-1.7763404846191406,6.472526550292969,32.73846435546875
12-17-0-49,-1.3612957000732422,6.032966613769531,35.129669189453125
12-17-0-49,-1.0732812881469727,4.164836883544922,41.22490692138672
12-17-0-49,-0.7574195861816406,5.175823211669922,38.27106475830078
12-17-0-49,-0.3244447708129883,6.626373291015625,32.52747344970703
12-17-0-49,0.00514984130859375,5.329669952392578,39.912086486816406
12-17-0-49,0.3274965286254883,4.714286804199219,36.864471435546875
12-17-0-50,0.7341499328613281,6.516483306884766,31.378753662109375
12-17-0-50,1.0843439102172852,5.329669952392578,35.856407165527344
12-17-0-50,1.418898582458496,5.989009857177734,33.93406677246094
12-17-0-50,1.805333137512207,5.571430206298828,34.871795654296875
12-17-0-50,2.126535415649414,5.769229888916016,32.339927673339844
12-17-0-50,2.4664297103881836,5.879119873046875,33.46520233154297
12-17-0-50,2.822728157043457,5.109889984130859,35.55165100097656
12-17-0-50,3.05580997467041,3.7692298889160156,40.169960021972656
12-17-0-50,3.3682384490966797,5.8131866455078125,32.43370056152344
12-17-0-50,3.726062774658203,6.032966613769531,31.402198791503906
12-17-0-50,3.9961471557617188,2.7362632751464844,43.920875549316406
12-17-0-50,4.158273696899414,3.0219764709472656,41.78754425048828
12-17-0-50,4.4535369873046875,5.197803497314453,36.348716735839844
12-17-0-50,4.849508285522461,6.824176788330078,31.96483612060547
12-17-0-50,5.153924942016602,3.571430206298828,46.663734436035156
12-17-0-51,5.462921142578125,5.703296661376953,36.161170959472656
12-17-0-51,5.875295639038086,7.021976470947266,32.644691467285156
12-17-0-51,6.250667572021484,6.032966613769531,37.47399139404297
12-17-0-51,6.58140754699707,5.351650238037109,39.091575622558594
12-17-0-51,6.985008239746094,6.516483306884766,31.589744567871094
12-17-0-51,7.323759078979492,4.516483306884766,39.349449157714844
12-17-0-51,7.64915657043457,5.109889984130859,35.621978759765625
12-17-0-51,7.997062683105469,6.098899841308594,31.449081420898438
12-17-0-51,8.313688278198242,4.406593322753906,38.669593811035156
12-17-0-51,8.653963088989258,4.6923065185546875,35.69230651855469
12-17-0-51,9.009117126464844,5.0,35.082786560058594
12-17-0-51,9.274242401123047,4.0549468994140625,42.46739959716797
12-17-0-51,9.588579177856445,6.956043243408203,32.31648254394531
12-17-0-51,9.970054626464844,6.25274658203125,33.06666564941406
12-17-0-51,10.29507064819336,2.9340667724609375,44.48351287841797
12-17-0-51,10.510604858398438,4.142856597900391,39.138458251953125
12-17-0-52,10.851263046264648,6.406593322753906,31.800735473632812
12-17-0-52,11.253337860107422,4.912086486816406,38.69303894042969
12-17-0-52,11.505874633789062,2.802196502685547,47.03882598876953
12-17-0-52,11.814489364624023,5.197803497314453,37.80220031738281
12-17-0-52,12.221141815185547,6.824176788330078,34.07472229003906
12-17-0-52,-12.420653343200684,5.74725341796875,39.349449157714844
12-17-0-52,-12.07351016998291,6.472526550292969,36.419044494628906
12-17-0-52,-11.633668899536133,6.604396820068359,33.629302978515625
12-17-0-52,-11.278514862060547,6.582416534423828,33.74652099609375
12-17-0-52,-10.958075523376465,4.912086486816406,34.871795654296875
12-17-0-52,-10.602922439575195,4.4945068359375,35.856407165527344
12-17-0-52,-10.32482624053955,5.967033386230469,32.71501922607422
12-17-0-52,-10.020408630371094,5.615383148193359,34.637359619140625
12-17-0-52,-9.689669609069824,5.527473449707031,32.45714569091797
12-17-0-52,-9.466506958007812,2.450550079345703,44.78827667236328
12-17-0-52,-9.226558685302734,5.197803497314453,34.356040954589844
12-17-0-53,-8.898870468139648,5.703296661376953,34.402931213378906
12-17-0-53,-8.528076171875,4.120880126953125,40.920143127441406
12-17-0-53,-8.344968795776367,4.010990142822266,41.881317138671875
12-17-0-53,-8.07412052154541,6.582416534423828,33.582420349121094
12-17-0-53,-7.688067436218262,6.890110015869141,32.52747344970703
12-17-0-53,-7.332150936126709,4.274726867675781,42.46739959716797
12-17-0-53,-7.068551063537598,4.428569793701172,38.833702087402344
12-17-0-53,-6.747730255126953,6.1868133544921875,31.566299438476562
12-17-0-53,-6.354428768157959,4.912086486816406,39.888641357421875
12-17-0-53,-6.06221866607666,4.428569793701172,39.372894287109375
12-17-0-53,-5.769245624542236,5.197803497314453,35.153114318847656
12-17-0-53,-5.38471794128418,5.6813201904296875,35.76263427734375
12-17-0-53,-5.048256874084473,5.263736724853516,37.614654541015625
12-17-0-53,-4.73048734664917,5.703296661376953,34.94212341308594
12-17-0-53,-4.347105026245117,5.329669952392578,35.598533630371094
12-17-0-53,-4.020942687988281,5.703296661376953,32.855674743652344
12-17-0-54,-3.6711301803588867,5.901100158691406,33.04322052001953
12-17-0-54,-3.3049135208129883,4.846153259277344,37.70842742919922
12-17-0-54,-3.070305824279785,4.428569793701172,41.013916015625
12-17-0-54,-2.7334632873535156,5.549449920654297,34.637359619140625
12-17-0-54,-2.348936080932617,6.538459777832031,32.410255432128906
12-17-0-54,-2.1116580963134766,3.4615402221679688,43.920875549316406
12-17-0-54,-1.8854427337646484,5.263736724853516,36.30183410644531
12-17-0-54,-1.533341407775879,6.274726867675781,33.23076629638672
12-17-0-54,-1.136606216430664,3.6373634338378906,41.48278045654297
12-17-0-54,-0.9035243988037109,5.175823211669922,37.05201721191406
12-17-0-54,-0.6265735626220703,4.912086486816406,40.24029541015625
12-17-0-54,-0.20580577850341797,6.6923065185546875,32.082054138183594
12-17-0-54,0.11692237854003906,3.2197799682617188,43.73332977294922
12-17-0-54,0.4198141098022461,4.472526550292969,40.82637023925781
12-17-0-54,0.783360481262207,7.329669952392578,32.363372802734375
12-17-0-54,1.1587324142456055,6.0549468994140625,36.395606994628906
12-17-0-55,1.520751953125,5.0,39.81831359863281
12-17-0-55,1.9052791595458984,6.164836883544922,33.04322052001953
12-17-0-55,2.237163543701172,5.901100158691406,34.871795654296875
12-17-0-55,2.5980396270751953,6.274726867675781,32.879119873046875
12-17-0-55,2.9566259384155273,5.0659332275390625,35.48131561279297
12-17-0-55,3.1713972091674805,4.142856597900391,39.25567626953125
12-17-0-55,3.459792137145996,4.912086486816406,33.25421142578125
12-17-0-55,3.800067901611328,5.769229888916016,31.097434997558594
12-17-0-55,4.089609146118164,1.879119873046875,47.76556396484375
12-17-0-55,4.210918426513672,3.571430206298828,44.95237731933594
12-17-0-55,4.4398040771484375,5.285713195800781,37.4974365234375
12-17-0-55,4.820135116577148,6.758243560791016,33.46520233154297
12-17-0-55,5.212291717529297,4.120880126953125,45.67912292480469
12-17-0-55,5.496490478515625,4.648349761962891,38.341392517089844
12-17-0-55,5.871480941772461,7.043956756591797,32.80879211425781
12-17-0-55,6.279277801513672,5.197803497314453,40.05274963378906
12-17-0-56,6.609254837036133,4.362636566162109,40.380950927734375
12-17-0-56,6.962882995605469,6.6923065185546875,32.97289276123047
12-17-0-56,7.362668991088867,5.967033386230469,37.21611785888672
12-17-0-56,7.727359771728516,5.219779968261719,37.45054626464844
12-17-0-56,8.092432022094727,5.8131866455078125,33.46520233154297
12-17-0-56,8.426603317260742,4.582416534423828,38.01318359375
12-17-0-56,8.783283233642578,5.395603179931641,35.27033233642578
12-17-0-56,9.150644302368164,5.967033386230469,35.340660095214844
12-17-0-56,9.421491622924805,4.0549468994140625,41.76409912109375
12-17-0-56,9.737354278564453,6.824176788330078,30.79267120361328
12-17-0-56,10.117685317993164,6.274726867675781,33.371429443359375
12-17-0-56,10.419050216674805,3.2197799682617188,42.397071838378906
12-17-0-56,10.599489212036133,4.912086486816406,39.841758728027344
12-17-0-56,10.913061141967773,5.615383148193359,34.00439453125
12-17-0-56,11.330015182495117,5.8131866455078125,34.00439453125
12-17-0-56,11.57072639465332,2.6483497619628906,47.648353576660156
12-17-0-57,11.827459335327148,5.483516693115234,35.22344207763672
12-17-0-57,12.154382705688477,6.956043243408203,33.30110168457031
12-17-0-57,-12.442397117614746,5.351650238037109,40.123077392578125
12-17-0-57,-12.144083023071289,5.967033386230469,37.4974365234375
12-17-0-57,-11.81639575958252,5.74725341796875,35.364105224609375
12-17-0-57,-11.418517112731934,4.912086486816406,36.348716735839844
12-17-0-57,-11.084725379943848,6.230770111083984,33.74652099609375
12-17-0-57,-10.782215118408203,5.615383148193359,34.848350524902344
12-17-0-57,-10.425536155700684,3.5934066772460938,38.997802734375
12-17-0-57,-10.124551773071289,5.043956756591797,34.70769500732422
12-17-0-57,-9.799534797668457,5.0,37.52088165283203
12-17-0-57,-9.447813987731934,4.406593322753906,39.23223114013672
12-17-0-57,-9.187647819519043,5.0659332275390625,37.23956298828125
12-17-0-57,-8.819905281066895,5.219779968261719,36.114288330078125
12-17-0-57,-8.421262741088867,5.285713195800781,36.67692565917969
12-17-0-57,-8.196574211120605,2.2307701110839844,47.27326202392578
12-17-0-58,-7.886434555053711,5.615383148193359,34.848350524902344
12-17-0-58,-7.473296642303467,6.736263275146484,34.77802276611328
12-17-0-58,-7.136835098266602,3.417583465576172,45.890106201171875
12-17-0-58,-6.790073871612549,5.901100158691406,36.72380828857422
12-17-0-58,-6.3334479331970215,7.3076934814453125,32.92601013183594
12-17-0-58,-5.951972007751465,5.901100158691406,39.77143096923828
12-17-0-58,-5.584229946136475,6.538459777832031,34.21538543701172
12-17-0-58,-5.144007205963135,5.6813201904296875,34.68424987792969
12-17-0-58,-4.782749652862549,5.043956756591797,35.95018005371094
12-17-0-58,-4.458876609802246,6.604396820068359,31.683517456054688
12-17-0-58,-4.111352920532227,5.175823211669922,36.25494384765625
12-17-0-58,-3.7825212478637695,5.131866455078125,34.895240783691406
12-17-0-58,-3.4502553939819336,5.285713195800781,33.93406677246094
12-17-0-58,-3.1458377838134766,3.417583465576172,40.4981689453125
12-17-0-58,-2.9497594833374023,3.5054931640625,42.115753173828125
12-17-0-58,-2.6346607208251953,4.846153259277344,35.45787811279297
12-17-0-59,-2.2627220153808594,6.1868133544921875,33.69963073730469
12-17-0-59,-2.0002670288085938,0.9340667724609375,-42.13919448852539
12-17-0-59,-1.7702369689941406,5.0659332275390625,40.19340515136719
12-17-0-59,-1.3925762176513672,6.604396820068359,35.69230651855469
12-17-0-59,-0.9435796737670898,4.868133544921875,42.865936279296875
12-17-0-59,-0.5945301055908203,6.032966613769531,37.333335876464844
12-17-0-59,-0.14286231994628906,7.4395599365234375,31.77729034423828
12-17-0-59,0.2546348571777344,4.626373291015625,42.420509338378906
12-17-0-59,0.5994892120361328,4.340660095214844,39.5135498046875
12-17-0-59,1.0194931030273438,6.516483306884766,33.910621643066406
12-17-0-59,1.3841838836669922,5.6813201904296875,38.06007385253906
12-17-0-59,1.7454414367675781,5.74725341796875,35.29376983642578
12-17-0-59,2.1322574615478516,4.780220031738281,37.380218505859375
12-17-0-59,2.4755859375,6.736263275146484,32.339927673339844
12-17-0-59,2.837986946105957,5.483516693115234,34.52014923095703
12-17-0-59,3.187037467956543,2.6483497619628906,44.0146484375
12-17-1-0,3.450636863708496,5.175823211669922,36.30183410644531
12-17-1-0,3.812274932861328,5.8131866455078125,35.012451171875
12-17-1-0,4.213970184326172,5.0659332275390625,39.98241424560547
12-17-1-0,4.45849609375,5.835163116455078,39.27912139892578
12-17-1-0,4.824331283569336,7.593406677246094,33.090110778808594
12-17-1-0,5.259593963623047,5.571430206298828,36.23149871826172
12-17-1-0,5.5075531005859375,5.219779968261719,36.72380828857422
12-17-1-0,5.785648345947266,4.230770111083984,38.646156311035156
12-17-1-0,6.159494400024414,6.824176788330078,29.104759216308594
12-17-1-0,6.4585723876953125,4.120880126953125,40.94358825683594
12-17-1-0,6.723697662353516,4.164836883544922,35.69230651855469
12-17-1-0,6.985389709472656,5.615383148193359,34.989013671875
12-17-1-0,7.360761642456055,5.043956756591797,34.895240783691406
12-17-1-0,7.671281814575195,5.571430206298828,36.137725830078125
12-17-1-0,7.993629455566406,4.978023529052734,37.661537170410156
12-17-1-0,8.366331100463867,5.131866455078125,37.098899841308594
12-17-1-1,8.700504302978516,5.703296661376953,35.645423889160156
12-17-1-1,9.077402114868164,5.549449920654297,34.54358673095703
12-17-1-1,9.42835807800293,4.428569793701172,40.099632263183594
12-17-1-1,9.68242073059082,4.406593322753906,40.77948760986328
12-17-1-1,10.050163269042969,6.120880126953125,34.168495178222656
12-17-1-1,10.44232177734375,4.780220031738281,38.599266052246094
12-17-1-1,10.643739700317383,3.8571434020996094,42.584617614746094
12-17-1-1,10.926794052124023,4.9340667724609375,36.864471435546875
12-17-1-1,11.33497428894043,7.659339904785156,30.581687927246094
12-17-1-1,11.681734085083008,4.362636566162109,43.96776580810547
12-17-1-1,11.978523254394531,4.406593322753906,39.607322692871094
12-17-1-1,12.350080490112305,7.043956756591797,31.660072326660156
12-17-1-1,-12.284085273742676,4.362636566162109,41.154579162597656
12-17-1-1,-11.976997375488281,3.9890098571777344,41.81098937988281
12-17-1-1,-11.6626615524292,6.6923065185546875,33.160438537597656
12-17-1-1,-11.268978118896484,5.131866455078125,39.72454071044922
12-17-1-2,-10.907339096069336,5.615383148193359,38.20072937011719
12-17-1-2,-10.556000709533691,6.450550079345703,34.30915832519531
12-17-1-2,-10.205424308776855,5.285713195800781,38.29450225830078
12-17-1-2,-9.843404769897461,5.703296661376953,33.629302978515625
12-17-1-2,-9.491683959960938,6.3186798095703125,32.57435607910156
12-17-1-2,-9.204432487487793,3.0219764709472656,43.639556884765625
12-17-1-2,-8.93320369720459,5.703296661376953,33.160438537597656
12-17-1-2,-8.565461158752441,6.472526550292969,31.941390991210938
12-17-1-2,-8.215267181396484,3.7692298889160156,41.52967071533203
12-17-1-2,-8.04970645904541,3.2417564392089844,44.17875671386719
12-17-1-2,-7.761310577392578,5.461540222167969,36.583152770996094
12-17-1-2,-7.375638961791992,7.175823211669922,31.47252655029297
12-17-1-2,-7.050240516662598,2.802196502685547,47.46080780029297
12-17-1-2,-6.775959491729736,6.032966613769531,36.81758117675781
12-17-1-2,-6.4131760597229,7.879119873046875,31.77729034423828
12-17-1-2,-6.013008117675781,5.571430206298828,39.607322692871094
12-17-1-3,-5.696002006530762,4.120880126953125,39.44322204589844
12-17-1-3,-5.390439987182617,5.637363433837891,34.00439453125
12-17-1-3,-5.013542175292969,4.978023529052734,37.02857208251953
12-17-1-3,-4.690814018249512,5.197803497314453,38.31794738769531
12-17-1-3,-4.37647819519043,6.120880126953125,33.98094940185547
12-17-1-3,-4.009498596191406,4.0549468994140625,40.05274963378906
12-17-1-3,-3.673037528991699,6.890110015869141,31.660072326660156
12-17-1-3,-3.3087282180786133,5.549449920654297,35.668861389160156
12-17-1-3,-2.9711227416992188,3.5934066772460938,42.02198028564453
12-17-1-3,-2.7071409225463867,4.758243560791016,35.645423889160156
